filename,contract_type,contract_type_confidence,contract_type_explanation,contract_date,contract_date_confidence,contract_date_explanation,amendment_date,amendment_date_confidence,amendment_date_explanation,version_type,version_type_confidence,version_type_explanation,status,status_confidence,status_explanation,parties,parties_confidence,parties_explanation
92787237d51055e7b74e229fa9d1cce0.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT' and references the International Swaps and Derivatives Association, Inc. 2002 Master Agreement, which matches the ISDA contract type.",2013-08-26,100,"The agreement is stated as 'dated as of August 26, 2013', which is the main contract date.",,100,There is no indication that this document is an amendment; it is the initial agreement.,INITIAL,100,The document is the original '2002 Master Agreement' and there is no language indicating it is an amendment or restatement.,EXECUTED,80,"The agreement is dated and presented as a formal contract, which typically indicates execution, though explicit signatures are not shown in the provided text.",FRANKLIN STREET PROPERTIES CORP.; BANK OF MONTREAL,100,"The parties are explicitly listed as 'FRANKLIN STREET PROPERTIES CORP.' and 'BANK OF MONTREAL'. No specific roles (e.g., Seller/Buyer) are assigned in the text."
942befcb308b52ee91fb14ce21610af4.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' under the International Swaps and Derivatives Association, Inc., and mentions the schedule and CSA, matching the ISDA Master Agreement code.",2014-12-17,100,"The agreement is stated as 'dated as of December 17, 2014'.",,100,There is no indication that this document is an amendment; it is the initial agreement.,INITIAL,100,"The document is the original 2002 Master Agreement, not an amendment or restatement.",EXECUTED,90,"The agreement is dated and presented as a formal contract, which typically indicates execution, though the presence of signatures is not shown in the excerpt.","JPMORGAN CHASE BANK, N.A. | Party A; BOOZ ALLEN HAMILTON INC. | Party B",100,"The parties are explicitly listed as 'JPMORGAN CHASE BANK, N.A. (""Party A"")' and 'BOOZ ALLEN HAMILTON INC. (""Party B"")'."
947ff687656c5cb190a76635369b778b.txt,ISDA,100,"The document is titled 'ISDA International Swap Dealers Association, Inc. MASTER AGREEMENT' and references the ISDA Master Agreement, schedule, and confirmations.",2007-02-01,100,"The agreement is dated as of February 1, 2007, as stated in the heading.",,100,There is no indication that this document is an amendment; it is the original master agreement.,INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"The agreement is dated and written in definitive terms, suggesting it is executed, though the actual signatures are not shown in the excerpt.","WACHOVIA BANK, NATIONAL ASSOCIATION; G&E Healthcare REIT MEDICAL PORTFOLIO 1, LLC",100,The parties are explicitly named at the top of the agreement.
94c99f07e0ad56498a44d5a314ddd492.txt,ISDA,100,"The document is titled 'ISDA International Swaps and Derivatives Association, Inc. 2002 MASTER AGREEMENT', which matches the ISDA Master Agreement code.",2024-08-05,100,"The agreement is stated as 'dated as of August 5, 2024', which is the main contract date.",,100,There is no indication that this document is an amendment; it is an initial agreement.,INITIAL,100,There is no mention of amendment or restatement; this is the original 2002 Master Agreement between the parties.,EXECUTED,80,"The agreement is dated and written in definitive terms ('have entered and/or anticipate entering'), which suggests it is executed, though no explicit signature block is shown in the excerpt.",THE BANK OF NOVA SCOTIA; EACH PARTY B SPECIFIED ON APPENDIX A TO THIS AGREEMENT,95,The parties are listed as 'THE BANK OF NOVA SCOTIA' and 'EACH PARTY B SPECIFIED ON APPENDIX A TO THIS AGREEMENT'. No explicit roles (such as 'Lender' or 'Borrower') are provided in the text.
953a642cf56f50c0addeaaaf122bd332.txt,ISDA (ISDA Master Agreement),100,"The document is titled '2002 MASTER AGREEMENT' from ISDA and references the schedule, indicating it is an ISDA Master Agreement.",2023-05-17,100,"The agreement is stated as 'dated as of May 17, 2023'.",,100,There is no indication that this document is an amendment; it is the initial agreement.,INITIAL,100,"The document is the original 2002 Master Agreement, not an amendment or restatement.",,50,There is no explicit indication of execution or draft status in the provided text.,"ING Capital Markets LLC | Party A; CORE Alaska, LLC | Party B",100,Both parties are clearly named with their roles as 'Party A' and 'Party B'.
95c71723d3c85e1ebc0fa5048df2c261.txt,ISDA,100,The document is titled 'SECOND AMENDMENT ... TO THE ISDA MASTER AGREEMENT' and repeatedly refers to the ISDA Master Agreement and its Schedule.,2009-12-21,100,"The heading and body state 'SECOND AMENDMENT dated as of December 21, 2009', indicating this is the main date for this amendment.",2009-12-21,100,"The amendment date is explicitly stated as 'dated as of December 21, 2009' in both the heading and body.",AMENDMENT,100,"The document is titled 'SECOND AMENDMENT' and amends the ISDA Master Agreement, making it an amendment.",EXECUTED,80,"The document uses 'dated as of' language and is formatted as a formal amendment, which typically indicates execution, though no explicit signatures are shown in the provided text.",SEMPRA ENERGY TRADING LLC | Party A; MXENERGY INC. | Party B; THE SPECIFIED ENTITIES PARTY THERETO,95,"The parties are listed in the heading and body as SEMPRA ENERGY TRADING LLC (Party A), MXENERGY INC. (Party B), and the Specified Entities party thereto."
964c345e133d5b7195945c265f8d086c.txt,SWAP (Currency Swap Agreement),95,"The document is titled 'CBA CURRENCY SWAP' and references a 'CURRENCY SWAP AGREEMENT' and 'ISDA MASTER AGREEMENT (CURRENCY SWAP AGREEMENT)', indicating it is a Currency Swap Agreement.",2003-03-13,98,"The text states 'MASTER AGREEMENT DATED AS OF 13 MARCH 2003', which is the effective date of the contract.",,100,There is no indication in the text that this document is an amendment; it appears to be the initial agreement.,INITIAL (initial contract),95,"The document is a 'SCHEDULE TO THE MASTER AGREEMENT' dated as of 13 March 2003, with no indication of being an amendment or restatement.",,50,"There is no explicit statement regarding whether the contract is a draft, executed, or signed in the provided text.",SECURITISATION ADVISORY SERVICES PTY. LIMITED | Manager; COMMONWEALTH BANK OF AUSTRALIA | Party A; PERPETUAL TRUSTEE COMPANY LIMITED | Party B,98,"The parties are explicitly listed with their roles: 'Manager', 'Party A', and 'Party B'."
964d74660be354a99bccf97bf108e52c.txt,ISDA,100,"The document is titled 'ISDA 2002 MASTER AGREEMENT' and references the International Swaps and Derivatives Association, indicating it is an ISDA Master Agreement.",2017-07-12,100,"The agreement is stated to be 'dated as of July 12, 2017', which is the main contract date.",,100,There is no indication that this document is an amendment; it is an initial master agreement.,INITIAL,100,"The document is a 2002 Master Agreement with no reference to amendment or restatement, indicating it is the initial contract.",EXECUTED,90,"The agreement is dated and names both parties, which strongly suggests it is executed, though the actual signatures are not shown in the provided text.","JPMORGAN CHASE BANK, N.A. | Party A; SECOR MASTER FUND L.P. | Party B",100,The parties are explicitly named as 'Party A' and 'Party B' in the agreement.
967d200c7518542b813316e81f391d47.txt,ISDA,100,"The document is titled 'ISDA International Swaps and Derivatives Association, Inc.' and refers to the 'ISDA Master Agreement' and its Schedule, indicating it is an ISDA Master Agreement amendment.",2011-01-28,100,"The document is dated 'as of January 28, 2011', which is the effective date of this amendment.",2011-01-28,100,"This is the 'Fifth Amendment' dated as of January 28, 2011, so the amendment date is January 28, 2011.",AMENDMENT,100,"The document is titled 'FIFTH AMENDMENT', indicating it is an amendment to the original contract.",EXECUTED,80,"The document is dated and appears to be a formal amendment, suggesting it is executed, though the actual signatures are not shown in the excerpt.","Bank of America, N.A. | Party A; TBS International Limited | Party B Group Agent; Albemarle Maritime Corp. | Party B; Arden Maritime Corp. | Party B; Avon Maritime Corp. | Party B; Birnam Maritime Corp. | Party B; Bristol Maritime Corp. | Party B; Chester Shipping Corp. | Party B; Darby Navigation Corp. | Party B; Dover Maritime Corp. | Party B; Elrod Shipping Corp. | Party B; Exeter Shipping Corp. | Party B; Frankfort Maritime Corp. | Party B; Glenwood Maritime Corp. | Party B; Hansen Shipping Corp. | Party B; Henley Maritime Corp. | Party B; Hudson Maritime Corp. | Party B; Montrose Maritime Corp. | Party B; Oldcastle Shipping Corp. | Party B; Rector Shipping Corp. | Party B; Remsen Navigation Corp. | Party B; Sheffield Maritime Corp. | Party B; Sherman Maritime Corp. | Party B; Sterling Shipping Corp. | Party B; Stratford Shipping Corp. | Party B; Vernon Maritime Corp. | Party B; Windsor Maritime Corp. | Party B",95,"The parties are listed explicitly as 'Bank of America, N.A.' (Party A) and a group of companies as 'Party B', with TBS International Limited as 'Party B Group Agent'."
96d57fd26efc55bf8c84e99d18b70106.txt,TERMINATION,100,"The document is titled 'TERMINATION ACKNOWLEDGMENT' and discusses the termination of agreements, matching the TERMINATION (Termination Acknowledgment) contract type.",2014-06-27,100,"The document is dated 'June 27, 2014' at the top, which is the main date associated with this termination acknowledgment.",,100,"This is not an amendment but a termination acknowledgment, so amendment_date is null.",INITIAL,90,"This is the initial and only version of the termination acknowledgment, not an amendment or restatement.",EXECUTED,90,"The document uses formal acknowledgment language and references the effective date of termination, indicating it is an executed document.","Citibank, N.A. | Secured Party, Bank, Sole Member of CBNA Sub; BDCA-CB Funding, LLC | Counterparty, Pledgor; 405 Loan Funding LLC (CBNA Sub) | Merged Entity",95,"The parties are explicitly named: Citibank, N.A. (with multiple roles), BDCA-CB Funding, LLC (formerly 405 TRS I, LLC), and 405 Loan Funding LLC (CBNA Sub), which merged into the Counterparty."
97489313abb85203830b614bda4c1da5.txt,,,,,,,,,,,,,,,,,,
97f47006838e50b099aae8fcab8b9aca.txt,,,,,,,,,,,,,,,,,,
9883b51cc6c4595190c93af3c89db487.txt,ISDA,100,"The document is titled 'TWENTY-SECOND AMENDMENT TO FIRST LIEN ISDA 2002 MASTER AGREEMENT', clearly indicating it is related to an ISDA Master Agreement.",2022-04-21,100,"The text states the amendment is 'entered into as of April 21, 2022', which is the main date associated with this contract.",2022-04-21,100,"As this is an amendment, the date it is entered into ('April 21, 2022') is the amendment date.",AMENDMENT,100,"The document is titled 'TWENTY-SECOND AMENDMENT', indicating it is an amendment to the original contract.",EXECUTED,95,"The document is labeled 'Execution Version', which typically indicates it is the executed version.","U.S. OIL & REFINING CO. | Party B; MERRILL LYNCH COMMODITIES, INC. | Party A",95,"The parties are explicitly listed as 'U.S. OIL & REFINING CO.' (Party B) and 'MERRILL LYNCH COMMODITIES, INC.' (Party A). Guarantors are mentioned but not named in the provided text."
9bf746c2dd1c5a1cb7c1eab773dfca72.txt,,,,,,,,,,,,,,,,,,
9c980cac35fd532baa24a3815c0ccb19.txt,ISDA (ISDA Master Agreement),95,"The text references '(ISDA Agreements Subject to New York Law Only)', indicating this is an ISDA Master Agreement.",,10,No contract date is provided in the available text.,,100,There is no indication that this is an amendment; no amendment date is present.,INITIAL (initial contract),80,"The document is labeled as 'BilateralForm' and there is no indication of amendment or restatement, suggesting it is an initial contract.",,10,"There is no information about whether the contract is a draft, executed, or signed.",,10,No party names or roles are mentioned in the provided text.
9ee6698d2d2e543cb5857d978b090ce6.txt,ISDA,100,The document is titled 'SCHEDULE TO INTERNATIONAL SWAP DEALERS ASSOCIATION AGREEMENT' and references the 'ISDA MASTER AGREEMENT' throughout.,2004-07-08,100,"The text states: 'ISDA Master Agreement dated as of July 8, 2004 between Banknorth, N.A. (""Party A"") and Brookstone Company, Inc. (""Party B"")'.",,100,There is no indication that this document is an amendment or provides a new amendment date; it is a schedule to the original agreement.,INITIAL,95,"This is a schedule to the original ISDA Master Agreement and there is no mention of amendment or restatement, indicating it is part of the initial contract documentation.",EXECUTED,80,The schedule references a dated agreement and is not marked as a draft; such schedules are typically executed as part of the contract process.,"Banknorth, N.A. | Party A; Brookstone Company, Inc. | Party B",100,"The parties are explicitly named as 'Banknorth, N.A. (""Party A"")' and 'Brookstone Company, Inc., a New Hampshire Corporation (""Party B"")'."
9f041ef804325654bbac2eae8db1c7cc.txt,ISDA,100,"The document is titled 'SCHEDULE TO WELLS FARGO BANK, N.A. ISDA MASTER AGREEMENT' and repeatedly references the ISDA Master Agreement, indicating it is an ISDA Master Agreement or a schedule thereto.",2008-03-06,100,"The text states: 'ISDA Master Agreement dated as of March 6, 2008 between Wells Fargo Bank, N.A.(""Party A"") and Barnes Group Inc.' This is the main contract date.",,100,There is no indication that this document is an amendment or provides a separate amendment date; it is a schedule to the original agreement.,INITIAL,95,"This is a schedule to the initial ISDA Master Agreement dated March 6, 2008; there is no indication of amendment or restatement.",EXECUTED,90,"The agreement is dated and references the parties in the context of a finalized agreement, suggesting it is executed rather than a draft.","Wells Fargo Bank, N.A. | Party A; Barnes Group Inc. | Party B",100,"The text explicitly identifies 'Wells Fargo Bank, N.A.(""Party A"")' and 'Barnes Group Inc., a Delaware corporation (""Party B"")' as the parties."
a07bdd4a7ece5c86900ef38cae14c2ff.txt,ISDA,100,"The document is titled 'SCHEDULE to the 1992 ISDA MASTER AGREEMENT', indicating it is an ISDA Master Agreement or related schedule.",2021-04-26,100,"The text states 'dated as of April 26, 2021', which is the effective date of the agreement.",,100,There is no indication that this document is an amendment; it is a schedule to the original agreement.,INITIAL,95,There is no language indicating this is an amendment or restated version; it appears to be the initial schedule to the master agreement.,EXECUTED,90,"The document is dated and formatted as a formal schedule, which typically indicates execution, though explicit signatures are not shown in the excerpt.","WELLS FARGO BANK, N.A. | Party A; FARMER BROS. CO. | Party B",100,"The parties are explicitly listed as 'WELLS FARGO BANK, N.A. (""Party A"")' and 'FARMER BROS. CO. (""Party B"")'."
a10531d34dd151978068623d8c289641.txt,VSA (Credit Support Annex),100,The document is titled '2016 Credit Support Annex for Variation Margin (VM)' and repeatedly refers to itself as a Credit Support Annex under an ISDA Master Agreement.,2017-07-12,95,"The ISDA Master Agreement is dated July 12, 2017, and this Annex is to the Schedule to that agreement, indicating this is the main contract date.",,100,There is no indication that this document is an amendment or contains an amendment date; it is a standalone annex.,INITIAL (initial contract),95,There is no language indicating this is an amendment or restatement; it is a Credit Support Annex supplementing the original ISDA Master Agreement.,,50,"There is no explicit indication of the status (draft, executed, signed) in the provided text.","JPMORGAN CHASE BANK, N.A. | Party A; CMF GRAHAM CAPITAL MASTER FUND L.P. | Party B",100,"The parties are explicitly listed as 'JPMORGAN CHASE BANK, N.A.' (Party A) and 'CMF GRAHAM CAPITAL MASTER FUND L.P.' (Party B)."
a1cc0cc9592f556ab76c58a38d8d8036.txt,ISDA,95,The document references an 'ISDA Master Agreement' and discusses terms and amendments related to it.,2005-02-25,95,"The date at the top of the letter is 'February 25, 2005', which is the main date associated with this document.",,90,"This document is an amendment or waiver letter, but it does not specify a new amendment date distinct from the contract date; the contract date is used as the effective date of this amendment.",AMENDMENT,95,"The document modifies a term of the original ISDA Master Agreement, making it an amendment.",EXECUTED,90,"The letter is signed ('/s/ Steve Bunkin'), indicating it is executed.",Belden & Blake Corporation | Counterparty; J. Aron & Company | Counterparty,95,"The letter is between Belden & Blake Corporation and J. Aron & Company, both referenced as parties to the ISDA Master Agreement."
a23fe1d48f4758f88e9353c65600937e.txt,ISDA,100,"The document is titled 'ISDA Master Agreement' and references the International Swap Dealers Association, confirming it is an ISDA Master Agreement.",2011-08-18,100,"The agreement is stated to be 'dated as of August 18, 2011'.",,100,There is no indication that this document is an amendment; it is the original master agreement.,INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"The agreement is dated and presented as a formal contract, indicating it is executed. There is no indication that it is a draft.","WELLS FARGO BANK, NATIONAL ASSOCIATION; LKQ CORPORATION",100,"The parties are explicitly listed as 'WELLS FARGO BANK, NATIONAL ASSOCIATION' and 'LKQ CORPORATION'. No specific roles (such as Seller/Buyer) are assigned in the text."
a285309b80e45dbeb097804febb56b64.txt,,,,,,,,,,,,,,,,,,
a3064e27e4ca56e4adbfede0b43ebe6d.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT' and repeatedly refers to the 2002 Master Agreement, which is an ISDA Master Agreement.",2019-10-01,100,"The agreement is stated as 'dated as of October 1, 2019' near the top of the document.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,INITIAL,100,The document is the original ISDA Master Agreement and not an amendment or restated version.,EXECUTED,90,"The agreement is dated and appears to be a finalized contract, not a draft. While explicit signatures are not shown, the presence of a date and formal language strongly suggest it is executed.","Wells Fargo Bank, National Association; Verizon Owner Trust 2019-C",100,"Both parties are listed at the top of the agreement, but their specific roles (e.g., Dealer, Counterparty) are not specified in the provided text."
a3d3c63ab55d566e91e0e3ce6830d68e.txt,ISDA,100,"The text refers to the 'ISDA Master Agreement' and its Schedule and Credit Support Annex, indicating this is an ISDA Master Agreement amendment.",2012-05-11,100,"The document is dated as of May 11, 2012, which is explicitly stated at the beginning.",2012-05-11,100,"This is an amendment agreement dated as of May 11, 2012, so the amendment date is the same.",AMENDMENT,100,The document is titled 'AMENDMENT AGREEMENT' and refers to amending the existing ISDA Master Agreement.,EXECUTED,90,"The agreement refers to 'execution and delivery of this Agreement by both parties,' indicating it is intended to be executed, though actual signatures are not shown in the excerpt.","Citibank, N.A. | Party A; EP Investments LLC | Party B",100,"The parties are explicitly named as Citibank, N.A. (Party A) and EP Investments LLC (Party B)."
a68440b7c9ea57c39f2756e432f5cbbf.txt,ISDA,100,The document is titled 'ISDA 2002 MASTER AGREEMENT' and repeatedly refers to the ISDA Master Agreement and its Schedule.,2016-01-19,100,"The agreement is stated as 'dated as of January 19, 2016' in the header.",,100,There is no indication that this document is an amendment; it is the initial agreement.,INITIAL,100,The document is the original '2002 Master Agreement' and not an amendment or restated version.,EXECUTED,90,"The agreement is dated and formatted as a final contract, not a draft. While explicit signatures are not shown, the context suggests it is executed.","Citibank, N.A.; Cheltenham Funding LLC",100,"The parties are listed as 'Citibank, N.A.' and 'Cheltenham Funding LLC' in the agreement header. No explicit roles are given."
a789626eebaf593a8e3614eed3da6a5d.txt,ISDA,100,"The document is titled 'ISDA International Swaps and Derivatives Association, Inc. SCHEDULE to the 2002 Master Agreement', which matches the ISDA Master Agreement category.",2023-05-19,100,"The text states 'dated as of May 19, 2023', which is the main contract date.",,100,There is no indication that this document is an amendment; it is a schedule to the master agreement.,INITIAL,95,"There is no mention of amendment or restatement; this is a schedule to the original 2002 Master Agreement, suggesting it is the initial contract between these parties.",EXECUTED,95,"The document is labeled 'EXECUTION VERSION', which typically indicates an executed contract.","BANK OF MONTREAL | Party A; FUELCELL ENERGY OPCO FINANCE 1, LLC | Party B",100,"The parties are explicitly listed as 'BANK OF MONTREAL (""Party A"")' and 'FUELCELL ENERGY OPCO FINANCE 1, LLC (""Party B"")'."
a79ca3f14bcb5dcbad36485e16e4732c.txt,ISDA,100,The document is titled 'SCHEDULE TO THE ISDA 2002 MASTER AGREEMENT' and refers to the ISDA Master Agreement throughout.,2016-01-19,95,"The original agreement is dated as of January 19, 2016, as stated in the heading and body.",2019-06-28,100,"The document states it is 'amended and restated as of June 28, 2019' and refers to this as the 'Amendment Effective Date'.",RESTATED,100,The document is described as 'amended and restated' and supersedes the original schedule.,EXECUTED,95,"The document is labeled 'EXECUTION COPY', indicating it is an executed version.","CITIBANK, N.A. | Party A; CHELTENHAM FUNDING LLC | Party B",100,"The parties are clearly listed as CITIBANK, N.A. ('Party A') and CHELTENHAM FUNDING LLC ('Party B')."
a8fb40c94e6959f5ac8417410def168c.txt,SWAP (Currency Swap Agreement),95,"The document is titled 'SWAP TRANSFER AND ASSIGNMENT AGREEMENT' and refers to the transfer of rights and obligations under a swap transaction, indicating it is a Currency Swap Agreement.",2012-04-12,100,"The agreement is stated to be 'dated as of April 12, 2012' at the top of the document.",,100,There is no indication that this document is an amendment; it is a transfer and assignment agreement.,INITIAL (initial contract),90,"This is the original transfer and assignment agreement, not an amendment or restated version.",EXECUTED (Executed),80,"The agreement references the delivery of executed counterparts as a condition to effectiveness, suggesting it is executed.","Merrill Lynch International | Transferee; Merrill Lynch Capital Services, Inc. | Transferor; PPLUS Trust Series JPM-1 | Counterparty",95,"The parties are explicitly named in the agreement: Merrill Lynch International (MLI), Merrill Lynch Capital Services, Inc. (MLCS), and PPLUS Trust Series JPM-1 (Counterparty). Roles are inferred from the transfer context."
a957a2573ca25c5a913f0e96e32d0002.txt,GMRA (Global Master Repurchase Agreement),100,"The document is titled 'GLOBAL MASTER REPURCHASE AGREEMENT' and references TBMA/ISMA 2000, which is the standard for GMRA agreements.",2012-10-26,100,"The agreement is stated as 'Dated as of October 26, 2012' near the top of the document.",,100,There is no indication that this document is an amendment; it appears to be the initial agreement.,INITIAL (initial contract),100,There is no mention of amendment or restatement; the document is presented as the original agreement.,,50,"The document does not specify whether it is a draft, executed, or signed. No signatures or execution language are present in the provided excerpt.","JPMORGAN CHASE BANK, N.A., LONDON BRANCH | Party A; COBBS CREEK LLC | Party B",100,"The parties are explicitly listed as 'JPMORGAN CHASE BANK, N.A., LONDON BRANCH (""Party A"")' and 'COBBS CREEK LLC (""Party B"")'."
a9f2ae99a6325e05834d7a810fb10345.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' and references the International Swaps and Derivatives Association, Inc. (ISDA), and explicitly mentions the schedule, confirming it is an ISDA Master Agreement.",2008-04-02,100,"The agreement is stated as 'dated as of April 2, 2008' near the top of the document.",,100,There is no indication that this document is an amendment; it appears to be the initial agreement.,INITIAL,100,"The document is a '2002 MASTER AGREEMENT' with no reference to amendments or restatements, indicating it is the initial contract.",EXECUTED,90,"The agreement is dated and the language indicates the parties 'have entered and/or anticipate entering into' transactions under this agreement, which is typical for executed ISDA Master Agreements.","HSBC BANK USA, NATIONAL ASSOCIATION; CHRISTIE/AIX, INC.",95,"The parties are listed at the top: 'HSBC BANK USA, NATIONAL ASSOCIATION' and 'CHRISTIE/AIX, INC.'. No explicit roles (such as Seller/Buyer) are specified in the provided text."
aafbb062cbae5c1797a48b64e207c7f6.txt,ISDA (ISDA Master Agreement),100,"The document is titled 'ISDA International Swap Dealers Association. Inc. MASTER AGREEMENT' and references the ISDA Master Agreement, including the schedule and confirmations.",2006-03-17,100,"The text states 'MASTER AGREEMENT dated as of March 17, 2006', indicating the original contract date.",2008-01-03,100,"The text states 'And Amended and Restated as of January 3, 2008', indicating the amendment/restatement date.",RESTATED,100,"The agreement is described as 'Amended and Restated as of January 3, 2008', which matches the RESTATED version type.",EXECUTED,90,"The document is a finalized 'Amended and Restated' Master Agreement, which typically indicates execution, and there is no indication it is a draft.","J. ARON & COMPANY | Aron; CALUMET LUBRICANTS CO., LIMITED PARTNERSHIP | Counterparty",95,"The parties are explicitly named as 'J. ARON & COMPANY' (Aron) and 'CALUMET LUBRICANTS CO., LIMITED PARTNERSHIP' (Counterparty)."
adaa75e99476551c89efbc34730f9fa1.txt,ISDA,100,"The document is titled 'ISDA International Swap Dealers Association, Inc. MASTER AGREEMENT' and references the ISDA Master Agreement, including the schedule and CSA.",2005-09-22,100,"The agreement is dated as of September 22, 2005, as stated in the heading.",,100,There is no indication that this document is an amendment; it is the initial agreement.,INITIAL,100,The document is the original 'MASTER AGREEMENT' and does not reference being amended or restated.,EXECUTED,95,"The document is labeled 'Execution Copy', which typically indicates an executed agreement.","THE ROYAL BANK OF SCOTLAND PLC | Party A; NOVASTAR MORTGAGE SUPPLEMENTAL INTEREST TRUST, SERIES 2005-3 | Party B",100,Both parties are clearly named at the top of the agreement with their respective roles as Party A and Party B.
af602451f9e05f1f814d5abfb53bef5f.txt,ISDA,100,"The text repeatedly refers to 'ISDA Master Agreement', which matches the ISDA contract type code.",2004-11-15,100,"Both listed ISDA Master Agreements are dated as November 15, 2004.",,100,"There is no indication that this is an amendment; the agreements are described as new agreements entered into on November 15, 2004.",INITIAL,95,"The agreements are described as new ISDA Master Agreements, not amendments or restatements.",EXECUTED,90,"The text states the agreements 'have been entered into', indicating execution.","Citibank, N.A. | Above Cap Liquidity Facility Provider; Wilmington Trust Company | Subordination Agent for the JetBlue Airways Corporation Pass Through Trust 2004-2G-2-O; Wilmington Trust Company | Subordination Agent for the JetBlue Airways Corporation Pass Through Trust 2004-2C-O",95,The parties are explicitly named in the agreements with their respective roles.
afbf6d5a5932562f85e1dee29f0ce0a8.txt,GUARANTEE,100,The document is titled 'Guaranty' and repeatedly refers to itself as a Guaranty agreement.,2018-05-01,100,"The text states 'Guaranty, dated as of May 1, 2018'.",,100,There is no indication that this document is an amendment; it is an initial Guaranty.,INITIAL,100,There is no reference to amendment or restatement; this is the original Guaranty.,EXECUTED,95,"The document is labeled 'Execution Version', which typically indicates an executed agreement.","Summer Energy Holdings, Inc. | Guarantor; EDF Trading North America, LLC | Counterparty; EDF Energy Services, LLC | Counterparty; Summer Energy Northeast, LLC | Obligor; Summer Energy, LLC | Obligor",95,"The Guarantor, Counterparties, and Obligors are explicitly named in the opening paragraph."
afcac2745e2a5a4d9b09d867b76696b5.txt,ISDA,100,"The document is titled 'ISDA International Swap Dealers Association, Inc. MASTER AGREEMENT' and references the ISDA Master Agreement and Schedule.",2005-05-27,100,"The agreement is dated as of May 27, 2005, as stated in the heading.",,100,There is no indication that this document is an amendment; it is the original master agreement.,INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or restated version.",EXECUTED,95,"The document is labeled 'Execution Copy', which typically indicates it is an executed version.","GREENWICH CAPITAL DERIVATIVES, INC. | Party A; NOVASTAR MORTGAGE SUPPLEMENTAL INTEREST TRUST, SERIES 2005-2, a New York common law trust | Party B",100,"Both parties are explicitly named in the agreement, with their roles as Party A and Party B."
b01b15a1290b5517b5a492949e900ba0.txt,VSA (Credit Support Annex),100,"The document is titled '2016 Credit Support Annex for Variation Margin (VM)' and references the ISDA Master Agreement, indicating it is a Credit Support Annex (CSA) under ISDA.",2017-07-12,95,"The ISDA Master Agreement is dated July 12, 2017, and the annex supplements this agreement, making this the main contract date.",,100,There is no indication that this document is an amendment; it is a Credit Support Annex supplementing the original agreement.,INITIAL (initial contract),95,"The document is a Credit Support Annex supplementing the original ISDA Master Agreement, with no language indicating it is an amendment or restatement.",,50,"The document does not specify whether it is a draft, executed, or signed version.","JPMORGAN CHASE BANK, N.A. | Party A; CMF WILLOWBRIDGE MASTER FUND L.P. | Party B",100,The parties are explicitly named as 'Party A' and 'Party B' in the agreement.
b022e3b1a6ae53dd95ef2a31d27f8283.txt,ISDA (ISDA Master Agreement),100,"The document is titled 'SCHEDULE TO THE ISDA 2002 MASTER AGREEMENT' and repeatedly references the ISDA 2002 Master Agreement, confirming it is an ISDA Master Agreement.",2014-08-25,95,"The original contract date is stated as 'dated as of August 25, 2014', which is the main date associated with the contract.",2019-06-28,100,"The document states it is 'amended and restated as of June 28, 2019', making this the amendment date.",RESTATED (amended and restated),100,"The document is described as 'amended and restated as of June 28, 2019', indicating it is an amended and restated version.",EXECUTED,95,"The document is labeled 'EXECUTION COPY', which typically indicates an executed contract.","CITIBANK, N.A. | Party A; CENTER CITY FUNDING LLC | Party B",100,"The parties are explicitly named as 'Party A' (CITIBANK, N.A.) and 'Party B' (CENTER CITY FUNDING LLC) in the introductory section."
b36e1f0fa8fe5fa18c0f7060aea46c62.txt,ISDA,100,"The document is titled 'ISDA 1992 MASTER AGREEMENT' and references the International Swap Dealers Association, Inc. Master Agreement, which matches the ISDA contract type.",2007-01-01,70,"The agreement is 'Dated as of              , 2007'. The exact day and month are not specified, but the year is 2007. Using '2007-01-01' as a placeholder for the year with moderate confidence.",,100,There is no indication that this document is an amendment; it appears to be an initial agreement.,INITIAL,100,"The document is an ISDA Master Agreement with no indication of being an amendment or restated version, so it is an initial contract.",EXECUTED,80,"The agreement is 'Dated as of' a specific year, which typically indicates execution, but the signature page is not shown. Moderate to high confidence for 'EXECUTED'.","GMAC MORTGAGE, LLC | Party A; GMAC BANK | Party B",100,"The parties are explicitly listed as 'GMAC MORTGAGE, LLC' (Party A) and 'GMAC BANK' (Party B)."
