filename,contract_type,contract_type_confidence,contract_type_explanation,contract_date,contract_date_confidence,contract_date_explanation,amendment_date,amendment_date_confidence,amendment_date_explanation,amendment_number,amendment_number_confidence,amendment_number_explanation,version_type,version_type_confidence,version_type_explanation,status,status_confidence,status_explanation
942befcb308b52ee91fb14ce21610af4.txt,ISDA,100,"The document is titled 'ISDA International Swaps and Derivatives Association, Inc. 2002 MASTER AGREEMENT' and references the ISDA Master Agreement and Schedule.",2014-12-17,100,"The agreement is dated as of December 17, 2014, which is explicitly stated in the document.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,,100,"There is no amendment number mentioned, and the document is not an amendment.",INITIAL,100,"The document is the initial 2002 ISDA Master Agreement between the parties, not an amendment or restated version.",EXECUTED,90,"The agreement is dated and appears to be the executed version, as there is no indication it is a draft."
947ff687656c5cb190a76635369b778b.txt,ISDA,100,"The document is titled 'ISDA International Swap Dealers Association, Inc. MASTER AGREEMENT' and references the ISDA Master Agreement, schedule, and confirmations.",2007-02-01,100,"The agreement is stated as 'dated as of February 1, 2007' at the top of the document.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,,100,There is no mention of any amendment number or that this is an amendment.,INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"The agreement is dated and appears to be the final version, not a draft. There is no indication it is a draft, so 'executed' is most likely."
94c99f07e0ad56498a44d5a314ddd492.txt,ISDA,100,"The document is titled 'ISDA International Swaps and Derivatives Association, Inc. 2002 MASTER AGREEMENT' and refers to the 2002 Master Agreement, which is the ISDA Master Agreement.",2024-08-05,100,"The text states 'dated as of August 5, 2024', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is the initial agreement.,,100,There is no amendment number mentioned and the document is not an amendment.,INITIAL,100,"The document is the original 2002 Master Agreement, not an amendment or amended and restated version.",EXECUTED,90,"The agreement is dated and appears to be finalized, with no indication that it is a draft. The presence of a specific date suggests execution."
953a642cf56f50c0addeaaaf122bd332.txt,ISDA,100,"The document is titled 'ISDA International Swaps and Derivatives Association, Inc. 2002 MASTER AGREEMENT' and references the ISDA Master Agreement and Schedule.",2023-05-17,100,"The agreement is stated as 'dated as of May 17, 2023'.",,100,There is no indication this is an amendment; it is the initial contract.,,100,There is no amendment number mentioned and this is not an amendment.,INITIAL,100,"The document is the initial 2002 ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,"The contract is dated and presented as a finalized agreement, which typically indicates execution, though explicit signatures are not shown in the provided text."
95c71723d3c85e1ebc0fa5048df2c261.txt,ISDA,100,"The document is titled 'SECOND AMENDMENT ... TO THE ISDA MASTER AGREEMENT', clearly indicating it is related to an ISDA Master Agreement.",2009-09-22,100,"The ISDA Master Agreement is dated as of September 22, 2009, which is referenced as the original contract date.",2009-12-21,100,"The amendment is dated as of December 21, 2009, as stated in the heading and body of the document.",2,100,"The document is titled 'SECOND AMENDMENT', indicating this is amendment number 2.",AMENDMENT,100,"The document is an amendment to the ISDA Master Agreement, as stated in the title and throughout the text.",EXECUTED,80,"The document does not state 'draft' and is formatted as a formal amendment, implying it is executed, though explicit signatures are not shown in the provided text."
964c345e133d5b7195945c265f8d086c.txt,ISDA,95,"The document is titled 'ISDA MASTER AGREEMENT (CURRENCY SWAP AGREEMENT)' and references a schedule to the master agreement, indicating it is an ISDA Master Agreement.",2003-03-13,95,"The text states 'SCHEDULE TO THE MASTER AGREEMENT DATED AS OF 13 MARCH 2003', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it appears to be the initial contract.,,100,There is no mention of any amendment number or amendment reference in the text.,INITIAL,95,"The document is a schedule to the master agreement dated as of 13 March 2003, with no reference to amendment or restatement, indicating it is the initial contract.",EXECUTED,80,The document contains the full contract language and is not marked as a draft. Schedules to master agreements are typically executed documents.
964d74660be354a99bccf97bf108e52c.txt,ISDA,100,"The document is titled 'ISDA International Swaps and Derivatives Association, Inc. 2002 MASTER AGREEMENT' and references the ISDA Master Agreement and its Schedule.",2017-07-12,100,"The agreement is 'dated as of July 12, 2017', which is the main contract date.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,,100,"There is no amendment number mentioned, and the document is not an amendment.",INITIAL,100,"The document is the initial 2002 ISDA Master Agreement between the parties, not an amendment or restatement.",EXECUTED,90,"The agreement is dated and presented as a finalized contract between the parties, indicating it is executed rather than a draft."
967d200c7518542b813316e81f391d47.txt,ISDA,100,"The document is titled 'ISDA International Swaps and Derivatives Association, Inc. FIFTH AMENDMENT' and refers to an ISDA Master Agreement and Schedule.",2005-06-28,95,"The text states the parties 'have previously entered into that certain ISDA Master Agreement dated as of June 28, 2005', which is the date of the initial contract.",2011-01-28,100,"The amendment is 'dated as of January 28, 2011', which is clearly stated at the top of the document.",5,100,"The document is titled 'FIFTH AMENDMENT', indicating this is the fifth amendment.",AMENDMENT,100,"The document is an amendment, specifically the fifth amendment to the ISDA Master Agreement.",EXECUTED,90,"The document is not labeled as a draft and is dated, which typically indicates it is an executed amendment."
96d57fd26efc55bf8c84e99d18b70106.txt,TERMINATION,100,The document is titled 'TERMINATION ACKNOWLEDGMENT' and discusses the termination of the Master Agreement and related obligations.,2012-07-13,95,"The ISDA Master Agreement and Account Control Agreement referenced as the primary contracts are both dated July 13, 2012.",,100,"This document is a termination acknowledgment, not an amendment, so amendment_date is null.",,100,"There is no amendment number mentioned, and this is not an amendment document.",AMENDMENT,90,A termination acknowledgment is considered an amendment to the contract as it formally ends the agreement.,EXECUTED,90,"The document uses language such as 'the parties hereto hereby acknowledge,' indicating it is an executed document."
97489313abb85203830b614bda4c1da5.txt,ISDA,100,"The document is titled 'SCHEDULE TO THE ISDA MASTER AGREEMENT' and references the 1992 ISDA Master Agreement, indicating it is an ISDA Master Agreement.",2009-06-25,100,"The text states 'SCHEDULE to the 1992 ISDA MASTER AGREEMENT dated as of June 25, 2009', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is a schedule to the initial ISDA Master Agreement.,,100,There is no amendment number mentioned and the document is not an amendment.,INITIAL,100,"The document is a schedule to the initial ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,"The use of 'dated as of June 25, 2009' and the formal structure suggest this is an executed agreement, not a draft."
97f47006838e50b099aae8fcab8b9aca.txt,ISDA,100,The document is titled 'SCHEDULE TO 2002 ISDA MASTER AGREEMENT' and references the ISDA Master Agreement throughout.,2010-06-07,100,"The text states '2002 Master Agreement dated as of June 7, 2010', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is a schedule to the initial contract.,,100,"No amendment number is mentioned, and the document is not an amendment.",INITIAL,100,"This is a schedule to the initial ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,"The contract is dated and specifies the parties, which typically indicates execution, though no explicit 'executed' language is present."
9883b51cc6c4595190c93af3c89db487.txt,ISDA,100,"The document is titled 'TWENTY-SECOND AMENDMENT TO FIRST LIEN ISDA 2002 MASTER AGREEMENT', indicating it is related to an ISDA Master Agreement.",,50,"The amendment date is given (April 21, 2022), but the date of the initial contract (the First Lien ISDA Master Agreement) is not specified in the provided text.",2022-04-21,100,"The text states the amendment is 'entered into as of April 21, 2022', which is the amendment date.",22,100,"The document is titled 'TWENTY-SECOND AMENDMENT', indicating this is amendment number 22.",AMENDMENT,100,"The document is an amendment to an existing contract, as indicated by the title and content.",EXECUTED,95,"The document is labeled 'Execution Version', which typically means it is the executed version."
9bf746c2dd1c5a1cb7c1eab773dfca72.txt,ISDA,100,The document is titled 'INTERNATIONAL SWAPS AND DERIVATIVES ASSOCIATION MASTER AGREEMENT' and references the ISDA Master Agreement throughout.,2009-06-12,100,The agreement is stated to be 'dated as of 12 June 2009' near the top of the document.,,100,There is no indication that this document is an amendment; it is the initial agreement.,,100,There is no mention of any amendment number or amendment language.,INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or amended and restated version.",EXECUTED,90,"The agreement is dated and appears to be a finalized version, not a draft. There is no explicit 'draft' watermark or language."
9c980cac35fd532baa24a3815c0ccb19.txt,ISDA,90,"The document header states '(ISDA Agreements Subject to New York Law Only)', indicating it is an ISDA Master Agreement or related document.",,10,No contract date is provided in the available text.,,100,There is no indication that this is an amendment; no amendment date is present.,,100,There is no mention of an amendment number in the text.,INITIAL,80,"The document is labeled as 'BilateralForm' and does not reference being amended or restated, suggesting this is the initial contract.",,10,"There is no information in the text to determine if the document is a draft, executed, or signed."
9ee6698d2d2e543cb5857d978b090ce6.txt,ISDA,100,The document is titled 'SCHEDULE TO INTERNATIONAL SWAP DEALERS ASSOCIATION AGREEMENT' and refers to the 'ISDA MASTER AGREEMENT' in the body text.,2004-07-08,100,"The text states: 'ISDA Master Agreement dated as of July 8, 2004 between Banknorth, N.A. (""Party A"") and Brookstone Company, Inc.'",,100,There is no indication that this document is an amendment; it is a schedule to the initial ISDA Master Agreement.,,100,"There is no amendment number mentioned, and the document is not an amendment.",INITIAL,95,"This is a schedule to the initial ISDA Master Agreement, not an amendment or restatement.",EXECUTED,80,"The document references a specific date and parties, suggesting it is an executed agreement rather than a draft."
9f041ef804325654bbac2eae8db1c7cc.txt,ISDA,100,"The document is titled 'SCHEDULE TO WELLS FARGO BANK, N.A. ISDA MASTER AGREEMENT' and repeatedly references the ISDA Master Agreement, indicating it is an ISDA Master Agreement or a schedule thereto.",2008-03-06,100,"The text states: 'ISDA Master Agreement dated as of March 6, 2008 between Wells Fargo Bank, N.A.(""Party A"") and Barnes Group Inc.', clearly identifying the contract date.",,100,There is no indication that this document is an amendment; it is a schedule to the original ISDA Master Agreement.,,100,There is no mention of any amendment number or that this is an amendment document.,INITIAL,95,"This is a schedule to the initial ISDA Master Agreement dated March 6, 2008, with no indication of being an amendment or amended and restated version.",EXECUTED,90,"The document references a specific date and parties, and is presented as part of executed agreement documentation (Exhibit), suggesting it is executed rather than a draft."
a07bdd4a7ece5c86900ef38cae14c2ff.txt,ISDA,100,The document is titled 'SCHEDULE to the 1992 ISDA MASTER AGREEMENT' and references the ISDA Master Agreement throughout.,2021-04-26,100,"The text states '1992 ISDA MASTER AGREEMENT dated as of April 26, 2021' which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is a schedule to the main agreement.,,100,There is no mention of any amendment number or that this is an amendment.,INITIAL,95,"This is a schedule to the initial ISDA Master Agreement dated April 26, 2021, with no indication of being an amendment or restatement.",EXECUTED,90,"The document provides a specific date and parties, which typically indicates an executed agreement rather than a draft."
a10531d34dd151978068623d8c289641.txt,VSA,100,"The document is titled '2016 Credit Support Annex for Variation Margin (VM)' and repeatedly refers to itself as a Credit Support Annex, which matches the VSA code.",2017-07-12,95,"The text states 'ISDA Master Agreement dated July 12, 2017', indicating this is the main agreement date to which this annex relates.",,100,There is no indication that this document is an amendment; it is a Credit Support Annex supplementing the ISDA Master Agreement.,,100,No amendment number is mentioned and the document is not an amendment.,INITIAL,95,"This is the initial Credit Support Annex for Variation Margin, not an amendment or restatement.",EXECUTED,80,"The document is presented as a finalized annex to an executed ISDA Master Agreement, not as a draft."
a1cc0cc9592f556ab76c58a38d8d8036.txt,ISDA,100,The document is explicitly titled and references an 'ISDA Master Agreement' between the parties.,2004-06-30,100,"The text states 'ISDA Master Agreement dated as of June 30, 2004', indicating this is the main contract date.",2005-02-25,100,"The letter is dated February 25, 2005, and it amends the terms of the original agreement, making this the amendment date.",,100,There is no mention of an amendment number in the document.,AMENDMENT,100,"The document is a letter amending a term of the original ISDA Master Agreement, making it an amendment.",EXECUTED,90,"The letter is signed ('/s/ Steve Bunkin'), indicating it is executed."
a23fe1d48f4758f88e9353c65600937e.txt,ISDA,100,"The document is titled 'ISDA International Swap Dealers Association Inc. MASTER AGREEMENT' and references the ISDA Master Agreement, schedule, and confirmations.",2011-08-18,100,"The agreement is 'dated as of August 18, 2011', which is clearly stated near the top of the document.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,,100,There is no mention of any amendment number or that this is an amendment.,INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"The agreement is dated and appears to be a finalized contract between the parties, with no indication that it is a draft."
a285309b80e45dbeb097804febb56b64.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT, SCHEDULE TO ISDA MASTER AGREEMENT AND CREDIT SUPPORT ANNEX' and references the 2002 ISDA Master Agreement, schedule, and CSA.",,30,The text includes 'dated as of' but does not provide a specific date in the provided excerpt.,,100,There is no indication that this document is an amendment; it appears to be an initial contract.,,100,There is no mention of any amendment number or indication that this is an amendment.,INITIAL,95,The document is titled as a '2002 MASTER AGREEMENT' and does not reference being amended or restated.,EXECUTED,70,"The language ('have entered and/or anticipate entering into') suggests this is a finalized agreement, but without signatures or explicit executed language, confidence is moderate."
a3064e27e4ca56e4adbfede0b43ebe6d.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT' and references the International Swaps and Derivatives Association, Inc. 2002 Master Agreement, which matches the ISDA contract type code.",2019-10-01,100,"The agreement is stated to be 'dated as of October 1, 2019', which is the main date associated with the contract.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,,100,"There is no mention of any amendment number, and the document is not an amendment.",INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or amended and restated version.",EXECUTED,90,"The agreement is dated and appears to be the final version, not a draft. There is no explicit mention of signatures, but the context suggests it is executed."
a3d3c63ab55d566e91e0e3ce6830d68e.txt,ISDA,100,"The text references the 'ISDA Master Agreement' and its Schedule and Credit Support Annex, indicating this is an ISDA Master Agreement amendment.",2011-08-11,95,"The original ISDA Master Agreement is dated as of August 11, 2011, which is the main contract date for this amendment.",2012-05-11,100,"The amendment agreement is dated as of May 11, 2012, which is the date of this amendment.",,90,No explicit amendment number is mentioned in the provided text.,AMENDMENT,100,The document is titled 'AMENDMENT AGREEMENT' and amends the original ISDA Master Agreement.,EXECUTED,90,"The text refers to execution and delivery by both parties, indicating this is an executed amendment."
a68440b7c9ea57c39f2756e432f5cbbf.txt,ISDA,100,The document is titled 'ISDA 2002 MASTER AGREEMENT' and repeatedly refers to the ISDA Master Agreement and its Schedule.,2016-01-19,100,"The agreement is stated as 'dated as of January 19, 2016' in the introductory paragraph.",,100,There is no indication that this document is an amendment; it is the initial agreement.,,100,"There is no mention of any amendment number, and the document is not an amendment.",INITIAL,100,The document is the original '2002 Master Agreement' and not an amendment or restatement.,EXECUTED,90,"The agreement is dated and appears to be the final version, not a draft. No explicit signature page is shown, but the context suggests execution."
a789626eebaf593a8e3614eed3da6a5d.txt,ISDA,100,"The document is titled 'ISDA International Swaps and Derivatives Association, Inc. SCHEDULE to the 2002 Master Agreement', which clearly identifies it as an ISDA Master Agreement.",2023-05-19,100,"The text states 'dated as of May 19, 2023', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is a schedule to the initial master agreement.,,100,There is no mention of any amendment number or that this is an amendment.,INITIAL,100,"This is the initial schedule to the 2002 ISDA Master Agreement, not an amendment or restatement.",EXECUTED,95,"The document is labeled 'EXECUTION VERSION', which typically indicates it is the executed version."
a79ca3f14bcb5dcbad36485e16e4732c.txt,ISDA,100,"The document is titled 'SCHEDULE TO THE ISDA 2002 MASTER AGREEMENT' and repeatedly references the ISDA Master Agreement, making it clear this is an ISDA contract.",2016-01-19,100,"The original contract date is stated as 'dated as of January 19, 2016' and the amendment/restatement is as of June 28, 2019. For amended and restated contracts, the contract_date is the original contract date.",2019-06-28,100,"The document states it is 'amended and restated as of June 28, 2019', which is the amendment date.",,100,No amendment number is mentioned in the text; only the amendment date is provided.,RESTATED,100,"The document is described as 'amended and restated', which matches the RESTATED version type.",EXECUTED,95,"The document is labeled 'EXECUTION COPY', which typically indicates an executed contract."
a8fb40c94e6959f5ac8417410def168c.txt,SWAP,90,The document is titled 'SWAP TRANSFER AND ASSIGNMENT AGREEMENT' and references a swap transaction and assignment of rights under a swap agreement.,2004-08-03,95,"The main contract referenced is the '1992 ISDA Master Agreement including a Schedule thereto each dated August 3, 2004', which is the effective date of the underlying agreement being transferred.",2012-04-12,95,"The 'SWAP TRANSFER AND ASSIGNMENT AGREEMENT' is dated as of April 12, 2012, which is the date of this amendment/transfer.",,100,There is no mention of an amendment number in the provided text.,AMENDMENT,95,"This document is a transfer and assignment agreement, which amends the parties to the original swap agreement, making it an amendment.",EXECUTED,90,"The text describes the conditions for the agreement to become effective upon delivery of executed counterparts, indicating this is an executed version."
a957a2573ca25c5a913f0e96e32d0002.txt,GMRA,100,"The document is titled 'GLOBAL MASTER REPURCHASE AGREEMENT' and references TBMA/ISMA 2000, which is the standard for GMRA agreements.",2012-10-26,100,"The agreement is stated as 'Dated as of October 26, 2012' near the top of the document.",,100,There is no indication that this document is an amendment; it is the initial agreement.,,100,"There is no amendment number mentioned, and the document is not an amendment.",INITIAL,100,The document is the original 'GLOBAL MASTER REPURCHASE AGREEMENT' and not an amendment or restated version.,EXECUTED,90,"The agreement is dated and lists both parties, which strongly suggests it is an executed version, not a draft."
a9f2ae99a6325e05834d7a810fb10345.txt,ISDA,100,"The document is titled 'ISDA International Swaps and Derivatives Association, Inc. 2002 MASTER AGREEMENT' and references the ISDA Master Agreement and Schedule.",2008-04-02,100,"The agreement is stated as 'dated as of April 2, 2008' near the top of the document.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,,100,"There is no amendment number mentioned, and the document is not an amendment.",INITIAL,100,"The document is the original 2002 ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"The agreement is dated and appears to be the executed version, not a draft. There is no indication it is a draft."
aafbb062cbae5c1797a48b64e207c7f6.txt,ISDA,100,"The document is titled 'ISDA International Swap Dealers Association Inc. MASTER AGREEMENT' and references the ISDA Master Agreement, including the schedule and confirmations.",2006-03-17,100,"The document states 'MASTER AGREEMENT dated as of March 17, 2006', which is the original contract date.",2008-01-03,100,"The document states 'And Amended and Restated as of January 3, 2008', indicating this is the amendment/restatement date.",,100,No specific amendment number is mentioned in the text; only the restatement date is provided.,RESTATED,100,"The document is described as 'Amended and Restated as of January 3, 2008', which matches the 'amended and restated' version type.",EXECUTED,90,"The document presents itself as a finalized agreement with specific dates and parties, and does not indicate it is a draft."
adaa75e99476551c89efbc34730f9fa1.txt,ISDA,100,"The document is titled 'ISDA Master Agreement' and references the International Swap Dealers Association, Inc. MASTER AGREEMENT, which matches the ISDA code.",2005-09-22,100,"The agreement is stated as 'dated as of September 22, 2005', which is the main contract date.",,100,There is no indication in the text that this document is an amendment; it is the initial contract.,,100,There is no amendment number mentioned and the document is not an amendment.,INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or amended and restated version.",EXECUTED,95,"The document is labeled 'Execution Copy', which typically indicates it is an executed version."
af602451f9e05f1f814d5abfb53bef5f.txt,ISDA,100,The document repeatedly refers to 'ISDA Master Agreement' and describes agreements that are substantially identical to a previously filed ISDA Master Agreement.,2004-11-15,100,"Both ISDA Master Agreements are stated as 'dated as November 15, 2004'.",,100,There is no indication that this document is an amendment; it describes initial agreements.,,100,There is no amendment number mentioned and the document is not an amendment.,INITIAL,100,"The agreements are described as separate ISDA Master Agreements, not as amendments or amended and restated versions.",EXECUTED,90,"The agreements are described as 'entered into', which typically indicates execution."
afbf6d5a5932562f85e1dee29f0ce0a8.txt,GUARANTEE,100,The document is titled 'Guaranty' and repeatedly refers to itself as a Guaranty agreement.,2018-05-01,100,"The Guaranty is 'dated as of May 1, 2018' as stated in the opening paragraph.",,100,There is no indication that this document is an amendment; it is the initial Guaranty.,,100,"There is no amendment number mentioned, and the document is not an amendment.",INITIAL,100,"The document is the original Guaranty, not an amendment or amended and restated version.",EXECUTED,95,"The document is labeled 'Execution Version', which typically indicates it is the executed version."
afcac2745e2a5a4d9b09d867b76696b5.txt,ISDA,100,"The document is titled 'ISDA International Swap Dealers Association, Inc. MASTER AGREEMENT' and references the ISDA Master Agreement, including the schedule and confirmations.",2005-05-27,100,"The agreement is stated as 'dated as of May 27, 2005' near the top of the document.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,,100,There is no mention of any amendment number or that this is an amendment.,INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or amended and restated version.",EXECUTED,95,"The document is labeled 'Execution Copy,' which typically indicates it is the executed version."
b01b15a1290b5517b5a492949e900ba0.txt,VSA,100,"The document is titled '2016 Credit Support Annex for Variation Margin (VM)' and repeatedly refers to itself as a Credit Support Annex, which matches the VSA code.",2017-07-12,95,"The text states 'ISDA Master Agreement dated July 12, 2017', indicating this is the date of the underlying agreement to which this annex relates.",,100,"There is no indication that this document is an amendment; it is a Credit Support Annex, not an amendment to a previous annex.",,100,"There is no amendment number mentioned, and the document does not appear to be an amendment.",INITIAL,95,"This is the initial Credit Support Annex for Variation Margin, not an amendment or amended and restated version.",EXECUTED,80,"The document references specific parties and dates, and is not marked as a draft. While the actual signatures are not shown, the context suggests it is an executed annex."
b022e3b1a6ae53dd95ef2a31d27f8283.txt,ISDA,100,"The document is titled 'SCHEDULE TO THE ISDA 2002 MASTER AGREEMENT' and repeatedly references the ISDA Master Agreement, indicating it is an ISDA Master Agreement or related schedule.",2014-08-25,95,"The original contract date is stated as 'dated as of August 25, 2014', which is the date of the initial contract.",2019-06-28,100,"The document states it is 'amended and restated as of June 28, 2019', which is the amendment effective date.",,100,No amendment number is mentioned in the text; only the amendment effective date is provided.,RESTATED,100,"The document is described as 'amended and restated', which matches the 'amended and restated' version type.",EXECUTED,95,"The document is labeled 'EXECUTION COPY', which typically indicates an executed version."
b36e1f0fa8fe5fa18c0f7060aea46c62.txt,ISDA,100,"The document is titled 'ISDA 1992 MASTER AGREEMENT' and references the International Swap Dealers Association, indicating it is an ISDA Master Agreement.",2007-01-01,70,"The agreement is 'Dated as of              , 2007'. The exact day and month are not specified, but the year is 2007. Using '2007-01-01' as a placeholder for the year.",,100,There is no indication that this document is an amendment; it appears to be the initial agreement.,,100,There is no mention of an amendment number or that this is an amendment.,INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or amended and restated version.",EXECUTED,80,"The agreement is presented as a formal contract between the parties, not marked as a draft, and is structured as an executed agreement."
b399d7afd978506b80bdce2edb3484bc.txt,ISDA,100,"The document is titled 'THIRTY-FIRST AMENDMENT TO FIRST LIEN ISDA 2002 MASTER AGREEMENT', indicating it is an amendment to an ISDA Master Agreement.",,70,The main contract date (the date of the initial ISDA Master Agreement) is not provided in the excerpt. Only the amendment date is mentioned.,2023-04-26,100,"The amendment is stated to be 'entered into as of April 26, 2023', which is the amendment date.",31,100,"The document is titled 'THIRTY-FIRST AMENDMENT', indicating this is the 31st amendment.",AMENDMENT,100,"The document is an amendment to the ISDA Master Agreement, as indicated by the title.",EXECUTED,95,"The document is labeled 'Execution Version', which typically means it is the executed version."
b3a9dfdfb64a5be28e0fada558c51770.txt,OTHER,70,The document is labeled as 'Exhibit 10.2' with no further information about the contract type. 'OTHER' is selected due to lack of specific details.,,10,No contract date or effective date is mentioned in the provided text.,,100,There is no indication that this is an amendment or any date related to an amendment.,,100,There is no mention of an amendment number or any amendment-related information.,,10,"The version type cannot be determined from the provided text, as there is no information about whether this is an initial, amended, or amendment document.",,10,"There is no information about the status (draft, executed, signed) in the provided text."
b6d1228204165092a66aecc7f9052d3b.txt,ISDA,100,The document is titled 'SCHEDULE to the ISDA MASTER AGREEMENT' and references the ISDA Master Agreement explicitly.,2012-11-19,100,"The text states 'ISDA MASTER AGREEMENT dated as of November 19, 2012', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is a schedule to the initial ISDA Master Agreement.,,100,There is no mention of an amendment number or that this is an amendment.,INITIAL,100,"The document is a schedule to the initial ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,"The document specifies the parties and the date, which typically indicates an executed agreement. There is no indication it is a draft."
b7718aa1614e5c7abc0c45a559406cc7.txt,VSA,100,"The document is titled '2016 Credit Support Annex for Variation Margin (VM)' and repeatedly refers to itself as a Credit Support Annex, which matches the VSA code.",2017-07-12,100,"The text states 'ISDA Master Agreement dated July 12, 2017', indicating this is the main contract date for the underlying agreement.",,100,There is no indication that this document is an amendment; it is a Credit Support Annex supplementing the ISDA Master Agreement.,,100,There is no mention of any amendment number in the document.,INITIAL,95,The document is a Credit Support Annex supplementing the original ISDA Master Agreement and does not indicate it is an amendment or restatement.,EXECUTED,80,"The document is presented as an exhibit and references a specific date and parties, suggesting it is an executed version, though no explicit signature is shown in the excerpt."
b83b7992ab475b49bc458191f1676119.txt,ISDA,100,The document is titled 'THIRD AMENDMENT to THE ISDA MASTER AGREEMENT' and references the ISDA Master Agreement and Schedule.,2007-05-16,95,"The original ISDA Master Agreement is dated as of May 16, 2007, as stated in 'WHEREAS, Party A and Party B have previously entered into a certain ISDA Master Agreement, dated as of May 16, 2007'.",2009-06-30,100,"The amendment is dated as of June 30, 2009, as stated in 'THIS THIRD AMENDMENT, dated as of June 30, 2009'.",3,100,"The document is titled 'THIRD AMENDMENT', indicating this is the third amendment.",AMENDMENT,100,"The document is an amendment to the ISDA Master Agreement, as indicated by the title and content.",EXECUTED,90,"The amendment uses language such as 'upon execution of this Amendment' and is not marked as a draft, indicating it is executed."
b9243433ab1055ae905f9b76b581a0b3.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' and references the International Swaps and Derivatives Association, Inc., which matches the ISDA Master Agreement contract type.",2012-12-17,100,"The agreement is stated to be 'dated as of December 17, 2012', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is the initial agreement.,,100,"There is no mention of an amendment number, and the document is not an amendment.",INITIAL,100,"The document is the original 2002 Master Agreement, not an amendment or amended and restated version.",EXECUTED,90,"The agreement is dated and appears to be the final version, not a draft. There is no explicit mention of signatures, but the formal language and structure indicate it is executed."
b924569c79a75b3982d40fa85cec383a.txt,ISDA,100,"The document is titled 'SCHEDULE to the 2002 ISDA Master Agreement', indicating it is part of an ISDA Master Agreement.",2017-07-12,100,"The text states '2002 ISDA Master Agreement dated as of July 12, 2017', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is a schedule to the initial agreement.,,100,There is no amendment number mentioned and the document is not an amendment.,INITIAL,100,"This is the initial schedule to the ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,"The document specifies the parties and the effective date, which typically indicates an executed contract, though no explicit signatures are shown in the excerpt."
bba53ec3402f549dbcb885634c35c760.txt,ISDA,95,"The document is titled 'SCHEDULE TO 2002 ISDA MASTER AGREEMENT' and references the ISDA Master Agreement throughout, indicating it is part of an ISDA Master Agreement.",2010-07-20,98,"The text states 'Master Agreement dated as of July 20, 2010', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is a schedule to the initial agreement.,,100,There is no mention of any amendment number or that this is an amendment.,INITIAL,95,The document is a schedule to the original ISDA Master Agreement and does not reference any amendments or restatements.,EXECUTED,80,"The schedule is dated and references the parties, which typically indicates execution, though no explicit signatures are shown in the provided text."
bfd68f60558d5cb9a900ce355f4c9b1b.txt,ISDA,100,The document is titled 'AMENDMENT TO THE ISDA MASTER AGREEMENT' and references the ISDA Master Agreement throughout.,2017-07-12,100,"The text states: 'ISDA Master Agreement, dated as of July 12, 2017', which is the date of the initial contract.",2018-10-10,100,"The amendment is 'dated as of October 10, 2018', which is the date of this amendment.",,90,No explicit amendment number is mentioned in the provided text.,AMENDMENT,100,The document is titled 'AMENDMENT' and amends the original ISDA Master Agreement.,EXECUTED,90,"The amendment is dated and not marked as a draft, indicating it is likely executed."
